rp,total_impact,aep
18.959616426593772,79003.77869029605,0.05274368307353236
19.170378913483365,79483.87396005249,0.052163809829374644
19.38348431833504,79966.88670378136,0.051590311812726546
19.59895868593815,80452.83465057684,0.051023118933225746
19.816828350606087,80941.73563727082,0.05046216187109556
20.037119939394767,81433.6076090872,0.04990737206867294
20.259860375356773,81928.46862030015,0.04935868172202989
20.4850768808319,82426.33683489765,0.048816023772686463
20.71279698077404,82927.23052724765,0.04827933189941544
20.943048506115247,83431.16808276894,0.04774854051013662
21.17585959716702,83938.16799860616,0.04722358473390065
21.411258707059545,84448.24888430818,0.046704400412960694
21.649274605219098,84961.42946251197,0.04619092409493134
21.889936380884123,85477.72856962947,0.04568309302503375
22.133273446660365,85997.1651565385,0.04518084513842608
22.37931554211555,86519.75828927921,0.0446841190526182
22.62809273741404,87045.52714975341,0.04419285405996975
22.879635436991887,87574.49103642884,0.04370699012027071
23.13397438327268,88106.66936504694,0.04322646785340365
23.391140660424764,88642.08166933649,0.04275122853208651
23.651165698160263,89180.74760173007,0.042281214074695116
23.914081275576184,89722.68693408497,0.04181636703816489
24.179919525038386,90267.91955840983,0.04135663061097026
24.448712936108613,90816.46548759424,0.04090194860618153
24.72049435951529,91368.34485614348,0.0404522654545978
24.99529701116829,91923.57792091709,0.04000752619795573
25.273154476218508,92482.18506187324,0.03956767648221271
25.554100713162494,93044.1867828162,0.03913266255090388
25.838170057992645,93609.60371214928,0.03870243123857238
26.12539722839365,94178.45660363126,0.038276929964271636
26.415817327985504,94750.76633713921,0.03785610672513918
26.709465850613757,95326.55391943426,0.037439910090041016
27.006378684687352,95905.84048493288,0.037028289193286074
27.306592117564783,96488.64729648209,0.03662119372840951
27.61014283998895,97074.99574614083,0.036218573942024566
27.917067950571404,97664.90735596471,0.03582038062774182
28.227404960326272,98258.40377879541,0.03542656512015553
28.541191797254744,98855.50679905653,0.03503707928889591
28.858466810980495,99456.23833355251,0.03465187553274678
29.179268777436523,100060.62043227338,0.034270906773828096
29.503636903604225,100668.6752792035,0.03389412645184221
29.831610832305078,101280.42519313676,0.03352148851838352
30.16323064704565,101895.89262849542,0.03315294743131056
30.498536876916365,102515.10017615363,0.03278845814918016
30.837570501544793,103138.07056426778,0.032427976125742636
31.180372956104083,103764.82665911001,0.03207145730449748
31.526986136376866,104395.39146590771,0.03171885811330907
31.87745240387564,105029.7881296881,0.03137013545908143
32.231814591019976,105668.03993612704,0.031025246722491618
32.59011600637136,106310.17031240484,0.03068414975278088
32.95240043992609,106956.20282806564,0.030346802862603325
33.31871216846714,107606.16119588193,0.030013164822930972
